fid,id,Assets_Threats,Name,Ward,Subward,Subward_asset_id,asset_threat_category,Assets_per_ward_id,latitude,longitude,important_asset_at_risk_per_ward_ID,continued_from_asset_at_risk_id,Important_asset_not_at_risk_per_ward_ID,Evacuation_center_per_ward_ID,At_risk_but_not_important_ID
3576,4999,Important asset and not at risk,Sia Nursery School,Sinza,Sinza B,,,,-6.782654719,39.22665445,,,32,,
3588,5000,Important asset and not at risk,Multipurpose Hall,Sinza,Sinza B,,,,-6.783559135,39.22551555,,,33,,
3583,5001,Important asset and not at risk,Precious Day Care,Sinza,Sinza B,,,,-6.783785239,39.22366485,,,34,,
3577,5002,Important asset and not at risk,Meso Nursery School,Sinza,Sinza B,,,,-6.783818736,39.22285255,,,35,,
3585,5003,Important asset and not at risk,Nearmeso School Church,Sinza,Sinza B,,,,-6.784049027,39.22286093,,,36,,
3579,5004,Important asset and not at risk,Oriental Dispensary,Sinza,Sinza B,,,,-6.784099273,39.22316659,,,37,,
3509,5005,Important asset and not at risk,City Novert Hotel,Sinza,Sinza C,,,,-6.779597474,39.21932391,,,38,,
3511,5006,Important asset and not at risk,Ppf Tower,Sinza,Sinza C,,,,-6.77970976,39.21789966,,,39,,
3508,5007,Important asset and not at risk,Mwika Hotel And Social Hall,Sinza,Sinza C,,,,-6.780300737,39.21977306,,,40,,
3507,5008,Important asset and not at risk,Kilimanjaro Bar,Sinza,Sinza C,,,,-6.780436661,39.22051769,,,41,,
3504,5009,Important asset and not at risk,Min Super Market,Sinza,Sinza C,,,,-6.78096096,39.22278237,,,42,,
3506,5010,Important asset and not at risk,Vodacom Tower,Sinza,Sinza C,,,,-6.781317217,39.22060633,,,43,,
3510,5011,Important asset and not at risk,Maembe Garage,Sinza,Sinza C,,,,-6.781677713,39.21805922,,,44,,
3505,5012,Important asset and not at risk,Zulu guest,Sinza,Sinza C,,,,-6.781695442,39.22067725,,,45,,
3503,5013,Important asset and not at risk,Miko Dispensary,Sinza,Sinza C,,,,-6.783344267,39.21953667,,,46,,
3502,5014,Important asset and not at risk,Kakakuona Loudge,Sinza,Sinza C,,,,-6.783917515,39.21894977,,,47,,
3514,5015,Important asset and not at risk,SOS Children Village,Sinza,Sinza C,,,,-6.786098219,39.21263406,,,48,,
3512,5016,Important asset and not at risk,The Law School Of Tanzania,Sinza,Sinza C,,,,-6.786494174,39.21590807,,,49,,
3500,5017,Important asset and not at risk,Habari House,Sinza,Sinza C,,,,-6.78709697,39.2226452,,,50,,
3515,5018,Important asset and not at risk,Tanesco Couters,Sinza,Sinza C,,,,-6.787593391,39.21073702,,,51,,
3501,5019,Important asset and not at risk,Mawasiliano Fruit Market,Sinza,Sinza C,,,,-6.78761703,39.21778737,,,52,,
3513,5020,Important asset and not at risk,ATM Center CRDB And NMB,Sinza,Sinza C,,,,-6.788485766,39.21631584,,,53,,
3499,5021,Important asset and not at risk,Mugabe Playground,Sinza,Sinza C,,,,-6.789106291,39.21941847,,,54,,
3534,5022,Important asset and not at risk,Life Guard Pharmacy,Sinza,Sinza D,,,,-6.7865304,39.22400724,,,55,,
3532,5023,Important asset and not at risk,Sinza Ward Office,Sinza,Sinza D,,,,-6.787332153,39.2261094,,,56,,
3531,5024,Important asset and not at risk,Mwela Street,Sinza,Sinza D,,,,-6.787478815,39.22676449,,,57,,
3528,5025,Important asset and not at risk,Pharmacy,Sinza,Sinza D,,,,-6.787543059,39.22696876,,,58,,
3535,5026,Important asset and not at risk,Evad Hotel,Sinza,Sinza D,,,,-6.787635255,39.22439345,,,59,,
3537,5027,Important asset and not at risk,Msikiti Street,Sinza,Sinza D,,,,-6.787772139,39.22269217,,,60,,
3536,5028,Important asset and not at risk,Masjid Swaffa Mosque,Sinza,Sinza D,,,,-6.787835693,39.22326416,,,61,,
3526,5029,Important asset and not at risk,Yemco,Sinza,Sinza D,,,,-6.787879691,39.22818222,,,62,,
3527,5030,Important asset and not at risk,Nhizi Street,Sinza,Sinza D,,,,-6.787972577,39.22777157,,,63,,
3516,5031,Important asset and not at risk,Wami Street,Sinza,Sinza D,,,,-6.788109462,39.22730959,,,64,,
3538,5032,Important asset and not at risk,Mbegani Street,Sinza,Sinza D,,,,-6.788129017,39.22251618,,,65,,
3533,5033,Important asset and not at risk,Mikindani Street,Sinza,Sinza D,,,,-6.788153461,39.22580141,,,66,,
3525,5034,Important asset and not at risk,Valley Bridge guest House,Sinza,Sinza D,,,,-6.788226792,39.22843155,,,67,,
3529,5035,Important asset and not at risk,Sinza D Sub Ward Office,Sinza,Sinza D,,,,-6.788236569,39.22657383,,,68,,
3539,5036,Important asset and not at risk,Black Loan Offices,Sinza,Sinza D,,,,-6.788305011,39.22384103,,,69,,
3540,5037,Important asset and not at risk,Arafa Dispensary,Sinza,Sinza D,,,,-6.788520116,39.22467211,,,70,,
3530,5038,Important asset and not at risk,Shule Street,Sinza,Sinza D,,,,-6.788603224,39.22676938,,,71,,
3541,5039,Important asset and not at risk,Venus guest House,Sinza,Sinza D,,,,-6.788984546,39.22383614,,,72,,
3517,5040,Important asset and not at risk,Pawaga Street,Sinza,Sinza D,,,,-6.789351201,39.22909886,,,73,,
3542,5041,Important asset and not at risk,Ijango Orphanage Center,Sinza,Sinza D,,,,-6.790025846,39.22401702,,,74,,
3543,5042,Important asset and not at risk,Revelation Church,Sinza,Sinza D,,,,-6.790143176,39.22433479,,,75,,
3544,5043,Important asset and not at risk,Drainage,Sinza,Sinza D,,,,-6.790204985,39.22270789,,,76,,
3524,5044,Important asset and not at risk,Open Space,Sinza,Sinza D,,,,-6.790353392,39.22677916,,,77,,
3518,5045,Important asset and not at risk,T.A.G Church,Sinza,Sinza D,,,,-6.790482961,39.22850663,,,78,,
3519,5046,Important asset and not at risk,Kanyigo Street,Sinza,Sinza D,,,,-6.790754268,39.22755891,,,79,,
3522,5047,Important asset and not at risk,Fullness And Fireness Church,Sinza,Sinza D,,,,-6.791336028,39.22704804,,,80,,
3545,5048,Important asset and not at risk,Kamanyara Bridge,Sinza,Sinza D,,,,-6.791375137,39.22037491,,,81,,
3521,5049,Important asset and not at risk,Iteba Primary School,Sinza,Sinza D,,,,-6.791673005,39.2271961,,,82,,
3520,5050,Important asset and not at risk,Bridge,Sinza,Sinza D,,,,-6.791766945,39.22738116,,,83,,
3523,5051,Important asset and not at risk,Tasaf Bridge,Sinza,Sinza D,,,,-6.791903121,39.22558142,,,84,,
3546,5052,Important asset and not at risk,GH guest House,Sinza,Sinza E,,,,-6.782064387,39.22959587,,,85,,
3547,5053,Important asset and not at risk,Wanyama Hotel,Sinza,Sinza E,,,,-6.782251205,39.22987314,,,86,,
3548,5054,Important asset and not at risk,Udzungwa Library,Sinza,Sinza E,,,,-6.782644157,39.23022508,,,87,,
3549,5055,Important asset and not at risk,Bob'S Bar,Sinza,Sinza E,,,,-6.783183207,39.22862254,,,88,,
3572,5056,Important asset and not at risk,Tai Road,Sinza,Sinza E,,,,-6.783284395,39.2277131,,,89,,
3550,5057,Important asset and not at risk,Two Sister'S Fast Food And Take Away,Sinza,Sinza E,,,,-6.783645609,39.22790766,,,90,,
3551,5058,Important asset and not at risk,CCM Office,Sinza,Sinza E,,,,-6.783666826,39.22851981,,,91,,
3552,5059,Important asset and not at risk,Pharmacy And Cosmetics,Sinza,Sinza E,,,,-6.783773453,39.22895908,,,92,,
3555,5060,Important asset and not at risk,Shamol Hotel,Sinza,Sinza E,,,,-6.783782261,39.22643847,,,93,,
3556,5061,Important asset and not at risk,Golden Resort,Sinza,Sinza E,,,,-6.784068299,39.22626308,,,94,,
3554,5062,Important asset and not at risk,CCM Playground,Sinza,Sinza E,,,,-6.784093564,39.22834791,,,95,,
3553,5063,Important asset and not at risk,Pharmacy,Sinza,Sinza E,,,,-6.784142147,39.2291687,,,96,,
3557,5064,Important asset and not at risk,Jiddah Masjid,Sinza,Sinza E,,,,-6.784381289,39.22721074,,,97,,
3558,5065,Important asset and not at risk,Lion Hotel,Sinza,Sinza E,,,,-6.784706156,39.2262545,,,98,,
3559,5066,Important asset and not at risk,Fresh Spring Fellowship,Sinza,Sinza E,,,,-6.785520348,39.22595323,,,99,,
3573,5067,Important asset and not at risk,Nyangumi Road,Sinza,Sinza E,,,,-6.785603641,39.23004995,,,100,,
3560,5068,Important asset and not at risk,Mkomilo Hotel,Sinza,Sinza E,,,,-6.785925501,39.22601938,,,101,,
3561,5069,Important asset and not at risk,T Garden,Sinza,Sinza E,,,,-6.786222782,39.22603201,,,102,,
3574,5070,Important asset and not at risk,Serengeti Road,Sinza,Sinza E,,,,-6.786510503,39.23149064,,,103,,
3562,5071,Important asset and not at risk,Mkomilo Office,Sinza,Sinza E,,,,-6.786522106,39.22681331,,,104,,
3571,5072,Important asset and not at risk,Mwangula Dispensary,Sinza,Sinza E,,,,-6.78653875,39.23224464,,,105,,
3570,5073,Important asset and not at risk,Erios Medical Store,Sinza,Sinza E,,,,-6.786595875,39.23196587,,,106,,
3563,5074,Important asset and not at risk,Sinza E Sub Ward Office,Sinza,Sinza E,,,,-6.786680142,39.22694961,,,107,,
3564,5075,Important asset and not at risk,Muga Lodge,Sinza,Sinza E,,,,-6.786727625,39.22716179,,,108,,
3565,5076,Important asset and not at risk,Mile Stone guest House,Sinza,Sinza E,,,,-6.787035135,39.22837877,,,109,,
3566,5077,Important asset and not at risk,Wige Lodge,Sinza,Sinza E,,,,-6.787220197,39.2291728,,,110,,
3567,5078,Important asset and not at risk,Vanco Day Care,Sinza,Sinza E,,,,-6.787294233,39.2293678,,,111,,
3568,5079,Important asset and not at risk,Delfrance Hotel,Sinza,Sinza E,,,,-6.787433201,39.22961522,,,112,,
3569,5080,Important asset and not at risk,Manzese SDA Church,Sinza,Sinza E,,,,-6.787587471,39.23119068,,,113,,
3779,5081,Important asset and not at risk,Tanzania Kwanza,Taasisi Tanzania Kwanza,Temeke,,,,-6.852273584,39.25374764,,,1,8,
4181,5082,At risk but not important asset,Flood Zone,Tabata,Matumbi,,,,-6.822012111,39.22729806,,41,,,1
4182,5083,At risk but not important asset,Flooding Zone,Tabata,Matumbi,,,,-6.825252017,39.23194798,,42,,,2
4183,5084,At risk but not important asset,Flooding Zone,Tabata,Matumbi,,,,-6.830275551,39.23521431,,43,,,3
4153,5085,Evacuation center,Tushikamane Evacuation Center,Tabata,Tenge,,,,-6.83294965,39.21983775,,44,,1,
